,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
620,H10566,2015,1.0,0,V,N,O,R,390.0,2,1850.0,5,13202,
621,H10627,2013,1.0,0,V,V,V,U,330.0,2,1960.0,   .,13202,
622,H10728,2013,0.915068493,0,N,V,V,U,998.0,2,1960.0,   .,13202,
623,H10729,2012,1.0,0,N,V,V,U,645.0,2,1960.0,   .,13202,
624,H10819,2013,1.0,0,N,V,V,U,583.0,2,1960.0,   .,13202,
625,H10862,2015,1.0,0,V,N,O,R,245.0,2,1920.0,4,13202,
626,H10918,2012,1.0,0,N,V,V,U,643.0,2,1960.0,   .,13202,
627,H11029,2013,1.0,0,N,V,V,U,688.0,2,1960.0,   .,13202,
628,H11030,2015,1.0,0,N,V,V,U,688.0,2,1960.0,   .,13202,
629,H11153,2014,1.0,0,N,V,V,U,645.0,2,1960.0,   .,13202,
630,H11155,2012,1.0,0,N,V,V,U,878.0,2,1960.0,   .,13202,
631,H11156,2013,1.0,0,N,V,V,U,878.0,2,1960.0,   .,13202,
632,H11158,2016,1.0,0,N,V,V,U,878.0,2,1960.0,   .,13202,
633,H11476,2016,0.99726776,0,N,V,V,U,400.0,2,1960.0,   .,13202,
634,H11713,2016,0.99726776,0,N,V,V,U,180.0,2,,   .,13202,
635,H9542,2012,1.0,0,V,V,V,U,200.0,2,1960.0,   .,13202,
636,H9543,2016,1.0,0,V,V,V,U,200.0,2,1960.0,   .,13202,
637,H9604,2013,1.0,0,V,N,O,R,800.0,2,1960.0,4,13202,
638,H9617,2013,1.0,0,V,V,V,U,360.0,2,,   .,13202,
639,H9637,2013,1.0,0,V,V,V,U,1500.0,2,1960.0,   .,13202,
640,H9645,2013,1.0,0,V,V,V,U,380.0,2,1960.0,   .,13202,
641,H11203,2012,1.0,0,V,N,O,R,252.0,2,1930.0,4,13203,
642,H11204,2014,0.263013699,0,V,N,O,R,252.0,2,1930.0,4,13203,
643,H11398,2012,1.0,0,N,V,V,U,680.0,2,1960.0,   .,13203,
644,H11831,2014,1.0,0,V,N,O,R,600.0,2,1900.0,5,13203,
645,H11832,2016,0.99726776,0,V,N,O,R,600.0,2,1900.0,5,13203,
646,H12231,2015,0.101369863,0,V,N,O,R,500.0,2,1930.0,4,13203,
647,H7697,2013,0.624657534,0,N,V,V,U,1252.0,2,1960.0,   .,13203,
648,H8407,2015,1.0,0,V,N,O,R,320.0,2,1940.0,3,13203,
649,H8416,2012,1.0,0,N,V,V,U,300.0,2,1960.0,   .,13203,
650,H9213,2012,1.0,1,V,V,V,U,860.0,2,1960.0,   .,13203,
651,H9567,2012,1.0,0,V,V,V,U,7000.0,2,1960.0,   .,13203,
652,H9691,2015,1.0,0,V,V,V,U,1610.0,2,1960.0,   .,13203,
653,H9771,2016,0.99726776,0,V,N,O,R,2600.0,2,1970.0,6,13203,
654,H10015,2012,1.0,0,V,V,V,U,528.0,2,1960.0,   .,13204,
655,H10025,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13204,
656,H10080,2012,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13204,
657,H10081,2013,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13204,
658,H10200,2012,1.0,0,V,V,V,U,1000.0,2,1960.0,   .,13204,
659,H10202,2014,1.0,0,V,V,V,U,1000.0,2,1960.0,   .,13204,
660,H10216,2013,0.410958904,0,V,V,V,U,440.0,2,1960.0,   .,13204,
661,H10308,2014,1.0,0,V,V,V,U,500.0,2,1960.0,   .,13204,
662,H10327,2012,1.0,0,V,V,V,U,750.0,2,1960.0,   .,13204,
663,H10447,2014,1.0,0,V,V,V,U,610.0,2,1960.0,   .,13204,
664,H10616,2013,1.0,0,V,V,V,U,480.0,2,1960.0,   .,13204,
665,H10617,2015,1.0,0,V,V,V,U,480.0,2,1960.0,   .,13204,
666,H10641,2014,1.0,0,V,V,V,U,880.0,2,,   .,13204,
667,H10670,2016,1.0,0,V,V,V,U,610.0,2,1960.0,   .,13204,
668,H11304,2013,1.0,0,N,V,V,U,800.0,2,1960.0,   .,13204,
669,H11305,2015,1.0,0,N,V,V,U,800.0,2,1960.0,   .,13204,
670,H11400,2015,1.0,0,N,V,V,U,550.0,2,1960.0,   .,13204,
671,H12062,2012,1.0,0,N,V,V,U,800.0,2,1960.0,   .,13204,
672,H12081,2015,1.0,1,N,V,V,U,800.0,2,1980.0,   .,13204,
673,H12180,2013,1.0,0,V,N,O,R,740.0,2,1960.0,6,13204,
674,H12513,2014,1.0,0,N,V,V,U,520.0,2,1960.0,   .,13204,
675,H7525,2016,1.0,0,N,V,V,U,450.0,2,1980.0,   .,13204,
676,H7637,2012,1.0,0,N,V,V,U,400.0,2,1960.0,   .,13204,
677,H9169,2013,0.55890411,1,N,V,V,U,350.0,2,1960.0,   .,13204,
678,H9194,2013,1.0,1,N,V,V,U,1540.0,2,,   .,13204,
679,H9215,2012,1.0,1,N,V,V,U,250.0,2,1960.0,   .,13204,
680,H9216,2013,1.0,1,N,V,V,U,250.0,2,1960.0,   .,13204,
681,H9217,2015,1.0,1,N,V,V,U,250.0,2,1960.0,   .,13204,
682,H9496,2016,1.0,0,V,N,O,R,3000.0,2,1970.0,9,13204,
683,H9544,2013,1.0,0,V,V,V,U,2900.0,2,1960.0,   .,13204,
684,H9545,2015,1.0,0,V,V,V,U,2900.0,2,1960.0,   .,13204,
685,H9546,2013,1.0,0,V,V,V,U,2450.0,2,1960.0,   .,13204,
686,H9553,2013,1.0,0,V,V,V,U,1600.0,2,1960.0,   .,13204,
687,H9557,2012,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13204,
688,H9566,2012,1.0,0,V,V,V,U,950.0,2,1960.0,   .,13204,
689,H9582,2015,1.0,0,V,V,V,U,300.0,2,1960.0,   .,13204,
690,H9588,2014,1.0,0,V,V,V,U,2000.0,2,1960.0,   .,13204,
691,H9589,2015,1.0,0,V,V,V,U,2000.0,2,1960.0,   .,13204,
692,H9591,2013,1.0,0,V,V,V,U,1380.0,2,1960.0,   .,13204,
693,H9599,2012,1.0,0,V,N,O,R,4915.0,2,1960.0,>=10,13204,
694,H9600,2014,1.0,0,V,N,O,R,4915.0,2,1960.0,>=10,13204,
695,H9601,2016,1.0,0,V,N,O,R,4915.0,2,1960.0,>=10,13204,
696,H9603,2012,1.0,0,V,V,V,U,604.0,2,1960.0,   .,13204,
697,H9605,2014,1.0,0,V,V,V,U,1800.0,2,1960.0,   .,13204,
698,H9606,2015,0.252054795,0,V,V,V,U,1800.0,2,1960.0,   .,13204,
699,H9614,2015,1.0,0,V,V,V,U,2000.0,2,,   .,13204,
700,H9638,2016,0.99726776,0,V,V,V,U,1120.0,2,1960.0,   .,13204,
701,H9650,2013,0.350684932,0,V,V,V,U,1372.0,2,1960.0,   .,13204,
702,H9651,2016,1.0,0,V,V,V,U,350.0,2,1960.0,   .,13204,
703,H9661,2016,0.99726776,0,V,V,V,U,1260.0,2,1960.0,   .,13204,
704,H9675,2012,1.0,0,V,V,V,U,250.0,2,1960.0,   .,13204,
705,H9685,2013,1.0,0,V,V,V,U,560.0,2,,   .,13204,
706,H9686,2016,1.0,0,V,V,V,U,560.0,2,,   .,13204,
707,H9741,2012,1.0,0,V,V,V,U,650.0,2,1960.0,   .,13204,
708,H9806,2013,1.0,0,V,V,V,U,1600.0,2,1960.0,   .,13204,
709,H9808,2013,1.0,0,V,V,V,U,2100.0,2,1960.0,   .,13204,
710,H9810,2012,1.0,0,V,V,V,U,6600.0,2,1960.0,   .,13204,
711,H9826,2015,1.0,0,V,V,V,U,700.0,2,1960.0,   .,13204,
712,H9919,2012,1.0,0,V,V,V,U,570.0,2,,   .,13204,
713,H9980,2014,1.0,0,V,V,V,U,675.0,2,,   .,13204,
714,H9998,2016,0.99726776,0,V,V,V,U,2600.0,2,1960.0,   .,13204,
715,H10000,2013,1.0,0,V,V,V,U,580.0,2,1960.0,   .,13205,
716,H10059,2012,1.0,0,V,V,V,U,1150.0,2,1960.0,   .,13205,
717,H10104,2015,1.0,0,V,V,V,U,1650.0,2,1960.0,   .,13205,
718,H10111,2013,1.0,0,V,V,V,U,450.0,2,,   .,13205,
719,H10112,2015,1.0,0,V,V,V,U,450.0,2,,   .,13205,
720,H10135,2014,1.0,0,V,V,V,U,510.0,2,1960.0,   .,13205,
721,H10136,2015,1.0,0,V,V,V,U,510.0,2,1960.0,   .,13205,
722,H10141,2013,1.0,0,V,V,V,U,460.0,2,,   .,13205,
723,H10142,2014,1.0,0,V,V,V,U,450.0,2,,   .,13205,
724,H10143,2015,1.0,0,V,V,V,U,450.0,2,,   .,13205,
725,H10175,2015,1.0,0,V,V,V,U,311.0,2,1960.0,   .,13205,
726,H10284,2016,0.99726776,1,V,N,O,R,200.0,2,1945.0,3,13205,
727,H10383,2015,1.0,0,V,V,V,U,400.0,2,1960.0,   .,13205,
728,H10582,2016,1.0,0,V,N,O,R,487.0,2,1900.0,4,13205,
729,H10719,2012,1.0,1,V,V,V,U,700.0,2,1960.0,   .,13205,
730,H10976,2014,1.0,0,N,V,V,U,1150.0,2,1980.0,   .,13205,
731,H10977,2015,1.0,0,N,V,V,U,1150.0,2,1980.0,   .,13205,
732,H11066,2013,0.098630137,0,N,V,V,U,370.0,2,1960.0,   .,13205,
733,H11084,2013,1.0,1,V,N,O,R,800.0,2,2000.0,5,13205,
734,H1127,2013,1.0,0,V,V,V,U,1846.0,2,,   .,13205,
735,H1128,2013,1.0,0,V,N,O,R,340.0,2,1900.0,3,13205,
736,H1129,2015,1.0,0,V,N,O,R,340.0,2,1900.0,3,13205,
737,H1139,2013,1.0,0,V,N,O,R,250.0,2,1950.0,4,13205,
738,H11482,2014,1.0,0,N,V,V,U,1835.0,2,1960.0,   .,13205,
739,H11545,2012,1.0,1,N,V,V,U,920.0,2,1960.0,   .,13205,
740,H11546,2014,0.610958904,1,N,V,V,U,920.0,2,1960.0,   .,13205,
741,H11725,2013,0.780821918,0,N,V,V,U,450.0,2,1960.0,   .,13205,
742,H11788,2014,1.0,0,N,V,V,U,295.0,2,1960.0,   .,13205,
743,H11789,2016,0.99726776,0,N,V,V,U,295.0,2,1960.0,   .,13205,
744,H11790,2012,1.0,0,N,V,V,U,550.0,2,1960.0,   .,13205,
745,H11791,2014,0.915068493,0,N,V,V,U,440.0,2,1980.0,   .,13205,
746,H12059,2012,1.0,0,N,V,V,U,880.0,2,1960.0,   .,13205,
747,H12371,2013,1.0,0,N,V,V,U,100.0,2,1960.0,   .,13205,
748,H12388,2012,1.0,1,N,V,V,U,1250.0,2,1960.0,   .,13205,
749,H12583,2012,1.0,0,V,N,O,R,490.0,2,1950.0,5,13205,
750,H12584,2016,0.99726776,0,V,N,O,R,490.0,2,1950.0,5,13205,
751,H7558,2012,1.0,0,N,V,V,U,450.0,2,1960.0,   .,13205,
752,H8406,2015,0.983561644,0,V,V,V,U,18179.0,2,1980.0,   .,13205,
753,H9210,2016,1.0,1,V,N,O,R,750.0,2,1950.0,5,13205,
754,H9573,2012,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13205,
755,H9574,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13205,
756,H9575,2015,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13205,
757,H9576,2016,0.99726776,0,V,V,V,U,600.0,2,1960.0,   .,13205,
758,H9679,2013,1.0,0,V,V,V,U,1000.0,2,1960.0,   .,13205,
759,H9680,2014,1.0,0,V,V,V,U,1000.0,2,1960.0,   .,13205,
760,H9716,2012,1.0,0,V,N,O,R,850.0,2,1970.0,5,13205,
761,H9917,2013,0.032876712,0,V,V,V,U,300.0,2,1960.0,   .,13205,
762,H9930,2013,1.0,0,V,V,V,U,300.0,2,1960.0,   .,13205,
763,H9958,2012,1.0,0,V,V,V,U,1050.0,2,1960.0,   .,13205,
764,H9959,2013,1.0,0,V,V,V,U,1050.0,2,1960.0,   .,13205,
765,H10052,2013,1.0,0,V,V,V,U,960.0,2,,   .,13206,
766,H10126,2013,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13206,
767,H10127,2014,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13206,
768,H10128,2015,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13206,
769,H10129,2016,1.0,0,V,V,V,U,1100.0,2,1960.0,   .,13206,
770,H10130,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13206,
771,H10132,2012,1.0,0,V,V,V,U,460.0,2,,   .,13206,
772,H10133,2012,1.0,0,V,V,V,U,618.0,2,1960.0,   .,13206,
773,H10134,2014,1.0,0,V,V,V,U,618.0,2,1960.0,   .,13206,
774,H10317,2013,1.0,0,V,V,V,U,800.0,2,1960.0,   .,13206,
775,H10347,2014,1.0,0,V,V,V,U,550.0,2,1960.0,   .,13206,
776,H10361,2013,1.0,0,V,N,O,R,840.0,2,1960.0,5,13206,
777,H10409,2015,1.0,0,V,V,V,U,640.0,2,1960.0,   .,13206,
778,H10449,2013,1.0,0,V,V,V,U,2900.0,2,1960.0,   .,13206,
779,H10515,2014,1.0,0,V,N,O,R,2255.0,2,1950.0,5,13206,
780,H10635,2014,1.0,0,V,V,V,U,830.0,2,1960.0,   .,13206,
781,H10636,2015,1.0,0,V,V,V,U,830.0,2,1960.0,   .,13206,
782,H10661,2015,1.0,0,V,V,V,U,352.0,2,1960.0,   .,13206,
783,H10667,2013,1.0,0,V,V,V,U,800.0,2,1980.0,   .,13206,
784,H11022,2014,1.0,0,N,V,V,U,150.0,2,1960.0,   .,13206,
785,H1125,2012,1.0,0,V,N,O,R,505.0,2,1900.0,4,13206,
786,H1126,2013,0.580821918,0,V,N,O,R,505.0,2,1900.0,4,13206,
787,H11351,2012,1.0,1,N,V,V,U,792.0,2,1960.0,   .,13206,
788,H11397,2013,0.41369863,0,N,V,V,U,160.0,2,1960.0,   .,13206,
789,H1141,2015,1.0,0,V,V,V,U,600.0,2,,   .,13206,
790,H1152,2016,0.99726776,0,V,N,O,R,1400.0,2,1900.0,7,13206,
791,H11719,2015,1.0,0,N,V,V,U,300.0,2,,   .,13206,
792,H11729,2014,1.0,1,V,N,O,R,310.0,2,1951.0,3,13206,
793,H11980,2012,1.0,0,V,N,O,R,600.0,2,1950.0,5,13206,
794,H12086,2012,1.0,0,N,V,V,U,150.0,2,1960.0,   .,13206,
795,H12134,2012,1.0,0,N,V,V,U,550.0,2,1960.0,   .,13206,
796,H12183,2016,1.0,0,N,V,V,U,566.0,2,1960.0,   .,13206,
797,H12332,2015,1.0,0,V,N,O,R,336.0,2,1960.0,3,13206,
798,H12380,2015,1.0,0,N,V,V,U,750.0,2,1960.0,   .,13206,
799,H12418,2012,1.0,0,N,V,V,U,2450.0,2,1960.0,   .,13206,
800,H12522,2013,1.0,0,N,V,V,U,650.0,2,1960.0,   .,13206,
801,H7553,2016,1.0,0,N,V,V,U,320.0,2,1960.0,   .,13206,
802,H7580,2016,1.0,1,N,V,V,U,2039.0,2,1960.0,   .,13206,
803,H7664,2013,1.0,0,V,N,O,R,5400.0,2,1920.0,5,13206,
804,H7729,2013,1.0,1,V,N,O,R,501.0,2,1960.0,4,13206,
805,H7837,2012,1.0,0,N,V,V,U,280.0,2,1960.0,   .,13206,
806,H8415,2013,0.665753425,0,N,V,V,U,980.0,2,,   .,13206,
807,H8420,2013,0.926027397,0,N,V,V,U,1300.0,2,,   .,13206,
808,H9202,2013,1.0,1,N,V,V,U,500.0,2,,   .,13206,
809,H9519,2012,1.0,0,V,N,O,R,390.0,2,1940.0,5,13206,
810,H9547,2013,1.0,0,V,N,O,R,350.0,2,1970.0,3,13206,
811,H9548,2016,1.0,0,V,N,O,R,350.0,2,1970.0,3,13206,
812,H9556,2014,1.0,0,V,V,V,U,480.0,2,1960.0,   .,13206,
813,H9579,2012,1.0,0,V,V,V,U,550.0,2,1960.0,   .,13206,
814,H9612,2012,1.0,0,V,V,V,U,4500.0,2,1960.0,   .,13206,
815,H9626,2013,1.0,0,V,V,V,U,760.0,2,1960.0,   .,13206,
816,H9646,2012,1.0,0,V,V,V,U,630.0,2,1960.0,   .,13206,
817,H9673,2015,1.0,0,V,N,O,R,1400.0,2,1940.0,6,13206,
818,H9689,2014,1.0,0,V,V,V,U,300.0,2,1960.0,   .,13206,
819,H9693,2016,0.99726776,0,V,V,V,U,500.0,2,1960.0,   .,13206,
820,H9699,2015,1.0,0,V,V,V,U,300.0,2,1960.0,   .,13206,
821,H9722,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13206,
822,H9723,2014,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13206,
823,H9734,2013,1.0,0,V,V,V,U,500.0,2,1960.0,   .,13206,
824,H9743,2012,1.0,0,V,V,V,U,520.0,2,1960.0,   .,13206,
825,H9744,2016,0.99726776,0,V,V,V,U,520.0,2,1960.0,   .,13206,
826,H9777,2014,1.0,0,V,V,V,U,500.0,2,1960.0,   .,13206,
827,H9783,2012,1.0,0,V,V,V,U,650.0,2,1960.0,   .,13206,
828,H9784,2015,1.0,0,V,V,V,U,650.0,2,1960.0,   .,13206,
829,H9800,2013,1.0,0,V,V,V,U,710.0,2,,   .,13206,
830,H9941,2012,1.0,0,V,V,V,U,800.0,2,,   .,13206,
831,H9963,2013,1.0,0,V,V,V,U,1300.0,2,,   .,13206,
832,H9974,2016,1.0,0,V,V,V,U,400.0,2,1960.0,   .,13206,
833,H10374,2013,1.0,0,V,V,V,U,540.0,2,1960.0,   .,13207,
834,H10375,2015,1.0,0,V,V,V,U,540.0,2,1960.0,   .,13207,
835,H10412,2013,1.0,0,V,V,V,U,240.0,2,1960.0,   .,13207,
836,H10643,2012,1.0,0,V,V,V,U,600.0,2,,   .,13207,
837,H10644,2016,0.99726776,0,V,V,V,U,600.0,2,,   .,13207,
838,H11123,2014,0.161643836,0,N,V,V,U,800.0,2,1960.0,   .,13207,
839,H11144,2012,0.163934426,0,N,V,V,U,915.0,2,1960.0,   .,13207,
840,H1122,2015,1.0,0,N,V,V,U,800.0,2,1960.0,   .,13207,
841,H11382,2012,1.0,0,N,V,V,U,616.0,2,1960.0,   .,13207,
842,H11484,2016,0.99726776,0,V,V,V,U,400.0,2,1960.0,   .,13207,
843,H11803,2014,0.868493151,0,N,V,V,U,400.0,2,1960.0,   .,13207,
844,H11933,2013,1.0,0,N,V,V,U,420.0,2,1960.0,   .,13207,
845,H12164,2012,1.0,1,N,V,V,U,300.0,2,1960.0,   .,13207,
846,H12285,2012,1.0,0,N,V,V,U,350.0,2,1960.0,   .,13207,
847,H12427,2015,1.0,0,V,N,O,R,1200.0,2,1960.0,5,13207,
848,H9167,2013,1.0,1,N,V,V,U,450.0,2,,   .,13207,
849,H9168,2014,1.0,1,N,V,V,U,450.0,2,,   .,13207,
850,H9657,2014,1.0,0,V,N,O,R,1200.0,2,1950.0,3,13207,
851,H9658,2015,1.0,0,V,N,O,R,1200.0,2,1950.0,3,13207,
852,H10002,2013,1.0,0,V,N,O,R,380.0,2,1960.0,3,13208,
853,H10003,2015,1.0,0,V,N,O,R,380.0,2,1960.0,3,13208,
854,H10030,2012,1.0,0,V,V,V,U,800.0,2,,   .,13208,
855,H10082,2012,1.0,1,V,N,O,R,670.0,2,1920.0,3,13208,
856,H10119,2013,1.0,0,V,V,V,U,160.0,2,1960.0,   .,13208,
857,H10120,2014,1.0,0,V,V,V,U,160.0,2,1960.0,   .,13208,
858,H10123,2015,0.747945205,0,V,V,V,U,3500.0,2,1960.0,   .,13208,
859,H10213,2015,1.0,0,V,V,V,U,1665.0,2,1960.0,   .,13208,
860,H10398,2014,0.747945205,0,V,V,V,U,1680.0,2,1960.0,   .,13208,
861,H10443,2014,1.0,0,V,V,V,U,1160.0,2,,   .,13208,
862,H10576,2014,1.0,0,V,V,V,U,900.0,2,1960.0,   .,13208,
863,H10772,2012,1.0,1,N,V,V,U,798.0,2,1960.0,   .,13208,
864,H11163,2016,0.177595628,0,N,V,V,U,730.0,2,1960.0,   .,13208,
865,H11431,2012,1.0,1,V,N,O,R,240.0,2,1900.0,2,13208,
866,H11647,2015,1.0,0,N,V,V,U,630.0,2,1960.0,   .,13208,
867,H7690,2013,1.0,0,V,N,O,R,11112.0,2,2005.0,7,13208,
868,H7691,2014,1.0,0,V,N,O,R,11112.0,2,2005.0,7,13208,
869,H7709,2013,1.0,1,V,N,O,R,700.0,2,1922.0,3,13208,
870,H7710,2014,1.0,1,V,N,O,R,700.0,2,1922.0,3,13208,
871,H7809,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13208,
872,H8393,2014,1.0,0,N,V,V,U,200.0,2,,   .,13208,
873,H8394,2015,1.0,0,N,V,V,U,200.0,2,,   .,13208,
874,H9057,2012,1.0,0,V,N,O,R,250.0,2,1910.0,3,13208,
875,H9058,2016,0.99726776,0,V,N,O,R,250.0,2,1910.0,3,13208,
876,H9595,2016,0.99726776,0,V,V,V,U,3100.0,2,1960.0,   .,13208,
877,H9616,2012,1.0,0,V,V,V,U,2600.0,2,1960.0,   .,13208,
878,H9639,2014,1.0,0,V,V,V,U,2550.0,2,1960.0,   .,13208,
879,H9720,2015,1.0,0,V,V,V,U,680.0,2,1960.0,   .,13208,
880,H9839,2013,1.0,0,V,V,V,U,500.0,2,1960.0,   .,13208,
881,H9840,2015,1.0,0,V,V,V,U,500.0,2,1960.0,   .,13208,
882,H9842,2012,1.0,0,V,V,V,U,2100.0,2,1960.0,   .,13208,
883,H9843,2014,1.0,0,V,V,V,U,2100.0,2,1960.0,   .,13208,
884,H10054,2013,1.0,0,V,N,O,R,370.0,2,1960.0,3,13209,
885,H10055,2014,1.0,0,V,N,O,R,370.0,2,1960.0,3,13209,
886,H10591,2014,1.0,0,V,N,O,R,3710.0,2,2000.0,5,13209,
887,H10615,2016,0.99726776,0,V,V,V,U,9500.0,2,1960.0,   .,13209,
888,H10903,2016,0.99726776,1,N,V,V,U,160.0,2,,   .,13209,
889,H11727,2012,1.0,0,N,V,V,U,200.0,2,1960.0,   .,13209,
890,H8421,2012,1.0,0,V,N,O,R,7506.0,2,1982.0,4,13209,
891,H8422,2013,0.169863014,0,V,N,O,R,7506.0,2,1982.0,4,13209,
892,H8643,2016,0.99726776,0,N,V,V,U,100.0,2,,   .,13209,
893,H9209,2012,1.0,1,N,V,V,U,700.0,2,1960.0,   .,13209,
894,H9719,2012,1.0,0,V,V,V,U,580.0,2,1960.0,   .,13209,
895,H9732,2014,1.0,0,V,N,O,R,450.0,2,1980.0,3,13209,
896,H9796,2013,0.495890411,0,V,V,V,U,9800.0,2,1960.0,   .,13209,
897,H10436,2015,1.0,0,V,V,V,U,1500.0,2,,   .,13210,
898,H10437,2016,0.99726776,0,V,V,V,U,1500.0,2,,   .,13210,
899,H10597,2013,0.495890411,0,V,V,V,U,2150.0,2,1960.0,   .,13210,
900,H10598,2012,1.0,0,V,V,V,U,2150.0,2,1960.0,   .,13210,
901,H10654,2015,1.0,0,V,V,V,U,700.0,2,1960.0,   .,13210,
902,H10655,2016,0.99726776,0,V,V,V,U,700.0,2,1960.0,   .,13210,
903,H11252,2012,1.0,0,N,V,V,U,2550.0,2,1960.0,   .,13210,
904,H11287,2013,0.495890411,0,N,V,V,U,2150.0,2,1988.0,   .,13210,
905,H1130,2012,1.0,0,V,N,O,R,500.0,2,1950.0,4,13210,
906,H1131,2015,1.0,0,V,N,O,R,500.0,2,1950.0,4,13210,
907,H12607,2014,1.0,0,N,V,V,U,1500.0,2,1960.0,   .,13210,
908,H7542,2014,1.0,1,N,V,V,U,500.0,2,1960.0,   .,13210,
909,H7545,2012,0.527322404,1,N,V,V,U,225.0,2,1960.0,   .,13210,
910,H7641,2013,1.0,0,N,V,V,U,250.0,2,1960.0,   .,13210,
911,H9198,2015,1.0,1,N,V,V,U,150.0,2,,   .,13210,
912,H9568,2015,1.0,0,V,V,V,U,5200.0,2,1960.0,   .,13210,
913,H9674,2016,0.99726776,0,V,N,O,R,2132.0,2,1960.0,6,13210,
914,H9678,2012,1.0,0,V,V,V,U,5344.0,2,1960.0,   .,13210,
915,H11174,2013,0.915068493,0,V,N,O,R,4260.0,2,1968.0,4,13211,
916,H1133,2015,1.0,0,V,N,O,R,830.0,2,1950.0,5,13211,
917,H7816,2013,0.539726027,0,N,V,V,U,400.0,2,1960.0,   .,13211,
918,H9634,2014,0.821917808,0,V,V,V,U,2400.0,2,,   .,13211,
919,H12300,2013,0.161643836,1,N,V,V,U,6750.0,2,1980.0,   .,13212,
920,H7775,2015,0.747945205,0,V,N,O,R,1180.0,2,1990.0,4,13212,
921,H9063,2014,1.0,0,V,N,O,R,690.0,2,1960.0,2,13212,
922,H9200,2012,1.0,1,N,V,V,U,200.0,2,,   .,13212,
923,H9201,2014,1.0,1,N,V,V,U,200.0,2,,   .,13212,
924,H9607,2014,1.0,0,V,V,V,U,1400.0,2,1960.0,   .,13212,
925,H10180,2013,1.0,1,V,N,O,R,300.0,2,1930.0,3,13213,
926,H10181,2016,0.99726776,1,V,N,O,R,300.0,2,1930.0,3,13213,
927,H10255,2016,1.0,0,V,V,V,U,1300.0,2,1960.0,   .,13213,
928,H11341,2013,1.0,0,N,V,V,U,590.0,2,1960.0,   .,13213,
929,H10475,2015,1.0,0,V,V,V,U,680.0,2,1960.0,   .,13214,
930,H1142,2012,1.0,0,V,N,O,R,520.0,2,1900.0,4,13214,
931,H1143,2014,1.0,0,V,N,O,R,520.0,2,1900.0,4,13214,
932,H11707,2012,1.0,0,N,V,V,U,5400.0,2,1960.0,   .,13214,
933,H11708,2016,0.99726776,0,N,V,V,U,5400.0,2,1960.0,   .,13214,
934,H9682,2012,1.0,0,V,N,O,R,2500.0,2,1970.0,5,13214,
935,H9683,2014,1.0,0,V,N,O,R,2500.0,2,1970.0,5,13214,
936,H9996,2012,1.0,1,V,V,V,U,960.0,2,1960.0,   .,13214,
937,H10056,2012,0.12568306,0,V,V,V,U,650.0,2,1960.0,   .,13215,
938,H10256,2012,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13215,
939,H10257,2013,1.0,0,V,V,V,U,600.0,2,1960.0,   .,13215,
940,H10399,2013,1.0,0,V,N,O,R,8500.0,2,1960.0,5,13215,
941,H10400,2015,1.0,0,V,N,O,R,8500.0,2,1960.0,5,13215,
942,H11302,2012,0.633879781,1,N,V,V,U,130.0,2,1960.0,   .,13215,
943,H11362,2012,1.0,0,V,N,O,R,600.0,2,1960.0,1,13215,
944,H11696,2015,1.0,0,V,N,O,R,6200.0,2,1962.0,>=10,13215,
945,H8403,2012,1.0,0,N,V,V,U,270.0,2,1960.0,   .,13215,
946,H8411,2013,1.0,0,N,V,V,U,350.0,2,,   .,13215,
947,H8413,2016,1.0,0,N,V,V,U,250.0,2,,   .,13215,
948,H11581,2012,1.0,0,N,V,V,U,335.0,1,1960.0,   .,13900,
949,H9037,2016,1.0,0,V,V,V,U,631.0,1,,   .,13957,
950,H9199,2013,1.0,1,V,V,V,U,800.0,2,,   .,13986,
951,H12428,2013,0.495890411,0,N,V,V,U,3000.0,2,1980.0,   .,14117,
952,H104,2013,1.0,0,V,V,V,U,1665.0,2,1980.0,   .,14118,
953,H105,2015,1.0,0,V,V,V,U,1665.0,2,1980.0,   .,14118,
954,H809,2014,1.0,0,V,V,V,U,900.0,2,1960.0,   .,14118,
955,H11227,2015,0.246575342,0,V,N,O,R,450.0,2,1950.0,2,14220,
956,H1259,2013,1.0,0,N,V,V,U,1075.0,2,1988.0,   .,14220,
957,H800,2014,1.0,0,V,V,V,U,1600.0,2,1980.0,   .,14342,
958,H11782,2012,1.0,0,N,V,V,U,440.0,2,1988.0,   .,14365,
